audiofilename,audio_entropy,t0,t1,t2,t3,t4,t5,t6,t7,t8,payloadsize,audiofilesize,audiofileobjectsize,audio_length,f_t0,f_t1,f_t2,f_t3,f_t4,f_t5,f_t6
/home/pi/Music/mountedDirectory/3921783.wav,12.2779545494,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460519.76632,1543460527.34845,1543460527.37605,1543460527.37632,1543460527.4375,156,76064,64,2,1543460519.76633,1543460519.76635,1543460519.76653,1543460519.76946,1543460525.02034,1543460527.34837,1543460527.34843
/home/pi/Music/mountedDirectory/2203671.wav,12.2835607716,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460527.48925,1543460531.839,1543460531.85378,1543460531.85395,1543460531.8849,142,43408,64,1,1543460527.48926,1543460527.48928,1543460527.48946,1543460527.49253,1543460530.2825,1543460531.83892,1543460531.83898
/home/pi/Music/mountedDirectory/3922044.wav,12.0356907476,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460531.91055,1543460536.37473,1543460536.46368,1543460536.46394,1543460536.51642,149,44372,64,1,1543460531.91056,1543460531.91057,1543460531.91068,1543460531.91277,1543460535.04841,1543460536.37464,1543460536.37471
/home/pi/Music/mountedDirectory/282943.wav,13.3805959897,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460536.56031,1543460543.2353,1543460543.25406,1543460543.25432,1543460543.30851,159,77062,63,2,1543460536.56032,1543460536.56034,1543460536.56052,1543460536.56365,1543460542.3104,1543460543.23524,1543460543.23528
/home/pi/Music/mountedDirectory/2377500.wav,12.0452841234,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460543.36799,1543460551.1504,1543460551.17509,1543460551.17535,1543460551.22871,153,64218,64,2,1543460543.368,1543460543.36802,1543460543.3682,1543460543.37135,1543460549.91803,1543460551.15032,1543460551.15038
/home/pi/Music/mountedDirectory/2645775.wav,12.4033273598,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460551.2752,1543460556.68808,1543460556.74459,1543460556.74485,1543460556.79722,151,56216,64,1,1543460551.27521,1543460551.27523,1543460551.27541,1543460551.27846,1543460555.0046,1543460556.68799,1543460556.68806
/home/pi/Music/mountedDirectory/3329792.wav,12.3077012832,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460556.84331,1543460563.65027,1543460563.66291,1543460563.66317,1543460563.71411,156,80224,64,2,1543460556.84332,1543460556.84334,1543460556.84352,1543460556.8466,1543460562.20029,1543460563.65019,1543460563.65025
/home/pi/Music/mountedDirectory/2033635.wav,12.3481141054,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460563.76619,1543460572.90862,1543460572.93263,1543460572.93289,1543460572.99087,163,70628,64,2,1543460563.7662,1543460563.76622,1543460563.7664,1543460563.7693,1543460571.18066,1543460572.90854,1543460572.90861
/home/pi/Music/mountedDirectory/5835706.wav,12.4167100688,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460573.04198,1543460580.23504,1543460580.27954,1543460580.27988,1543460580.33231,168,87276,64,2,1543460573.04199,1543460573.04201,1543460573.04219,1543460573.04517,1543460578.32557,1543460580.23496,1543460580.23502
/home/pi/Music/mountedDirectory/1094850.wav,13.0840727048,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460580.38668,1543460587.42256,1543460587.57376,1543460587.57402,1543460587.61771,155,67422,64,2,1543460580.38669,1543460580.38671,1543460580.38689,1543460580.39025,1543460584.6576,1543460587.42248,1543460587.42254
/home/pi/Music/mountedDirectory/283575.wav,12.9756509831,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460587.64874,1543460595.94403,1543460595.95185,1543460595.9521,1543460596.00635,164,81856,63,2,1543460587.64875,1543460587.64876,1543460587.64887,1543460587.65115,1543460594.56937,1543460595.94395,1543460595.94401
/home/pi/Music/mountedDirectory/4494980.wav,12.0605105556,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460596.06408,1543460601.49649,1543460601.51957,1543460601.51996,1543460601.57326,147,57170,64,1,1543460596.06409,1543460596.06411,1543460596.06428,1543460596.06723,1543460600.21413,1543460601.4964,1543460601.49647
/home/pi/Music/mountedDirectory/1024518.wav,12.8874726847,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460601.61903,1543460609.14211,1543460609.17471,1543460609.17497,1543460609.22838,148,56214,64,1,1543460601.61904,1543460601.61905,1543460601.61923,1543460601.62242,1543460606.82946,1543460609.14203,1543460609.14209
/home/pi/Music/mountedDirectory/5811770.wav,12.6958477727,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460609.27882,1543460618.96211,1543460619.01129,1543460619.01156,1543460619.06504,176,108082,64,3,1543460609.27883,1543460609.27885,1543460609.27903,1543460609.28221,1543460617.14591,1543460618.96203,1543460618.96209
/home/pi/Music/mountedDirectory/4743823.wav,12.942080447,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460619.12467,1543460624.32037,1543460624.33251,1543460624.33277,1543460624.38128,159,82466,64,2,1543460619.12468,1543460619.1247,1543460619.12487,1543460619.12798,1543460622.93952,1543460624.32029,1543460624.32035
/home/pi/Music/mountedDirectory/4502078.wav,12.4499545991,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460624.41322,1543460629.38998,1543460629.40504,1543460629.4053,1543460629.45914,154,61662,64,1,1543460624.41323,1543460624.41324,1543460624.41336,1543460624.41543,1543460628.21351,1543460629.38989,1543460629.38996
/home/pi/Music/mountedDirectory/5286041.wav,12.4255361832,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460629.50789,1543460638.87278,1543460638.88881,1543460638.88907,1543460638.94146,160,81184,64,2,1543460629.5079,1543460629.50792,1543460629.5081,1543460629.51127,1543460637.84288,1543460638.8727,1543460638.87277
/home/pi/Music/mountedDirectory/1139957.wav,12.3452116264,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460638.99524,1543460647.9599,1543460647.96342,1543460647.96358,1543460647.99671,157,73822,64,2,1543460638.99525,1543460638.99527,1543460638.99544,1543460638.99848,1543460646.67257,1543460647.95984,1543460647.95988
/home/pi/Music/mountedDirectory/2412514.wav,13.5766216615,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460648.04642,1543460655.52682,1543460655.5566,1543460655.55686,1543460655.61456,177,97842,64,3,1543460648.04643,1543460648.04645,1543460648.04663,1543460648.04954,1543460653.97038,1543460655.52674,1543460655.5268
/home/pi/Music/mountedDirectory/250189.wav,11.9633652565,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460655.68019,1543460660.05135,1543460660.05994,1543460660.0602,1543460660.11237,144,40210,63,1,1543460655.6802,1543460655.68022,1543460655.68039,1543460655.68338,1543460658.93613,1543460660.05127,1543460660.05133
/home/pi/Music/mountedDirectory/2545696.wav,12.5374336219,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460660.15546,1543460664.89308,1543460664.89835,1543460664.89861,1543460664.95104,152,65818,64,2,1543460660.15547,1543460660.15549,1543460660.15566,1543460660.15855,1543460663.82141,1543460664.893,1543460664.89306
/home/pi/Music/mountedDirectory/3181888.wav,12.3485935544,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460665.00307,1543460672.90608,1543460672.93147,1543460672.93174,1543460672.98443,162,62628,64,1,1543460665.00308,1543460665.0031,1543460665.00327,1543460665.00621,1543460671.5504,1543460672.906,1543460672.90606
/home/pi/Music/mountedDirectory/3822034.wav,12.6854150087,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460673.03208,1543460679.56564,1543460679.57547,1543460679.57573,1543460679.62675,158,61666,64,1,1543460673.03209,1543460673.0321,1543460673.03229,1543460673.03549,1543460677.6315,1543460679.56557,1543460679.56562
/home/pi/Music/mountedDirectory/4999831.wav,11.0431145515,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460679.67608,1543460684.38632,1543460684.39093,1543460684.39119,1543460684.44365,156,68568,64,2,1543460679.67609,1543460679.6761,1543460679.67628,1543460679.67927,1543460683.38568,1543460684.38624,1543460684.3863
/home/pi/Music/mountedDirectory/2203156.wav,12.0187970311,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460684.49468,1543460687.89185,1543460687.89763,1543460687.89788,1543460687.95134,147,56214,64,1,1543460684.49469,1543460684.49471,1543460684.49488,1543460684.49783,1543460686.96,1543460687.89177,1543460687.89183
/home/pi/Music/mountedDirectory/1954709.wav,12.1922137404,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460687.99873,1543460693.451,1543460693.45941,1543460693.45966,1543460693.51433,150,54616,64,1,1543460687.99874,1543460687.99876,1543460687.99893,1543460688.00202,1543460692.52911,1543460693.45092,1543460693.45098
/home/pi/Music/mountedDirectory/2912111.wav,13.0722608217,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460693.56113,1543460700.6365,1543460700.65402,1543460700.65429,1543460700.70592,170,85036,64,2,1543460693.56114,1543460693.56116,1543460693.56133,1543460693.56422,1543460698.79522,1543460700.63642,1543460700.63648
/home/pi/Music/mountedDirectory/1933576.wav,12.4170187232,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460700.76397,1543460704.55743,1543460704.56272,1543460704.56288,1543460704.59462,155,65820,64,2,1543460700.76398,1543460700.764,1543460700.76418,1543460700.76713,1543460703.88245,1543460704.55738,1543460704.55742
/home/pi/Music/mountedDirectory/2212250.wav,12.377368865,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460704.6397,1543460709.83864,1543460709.8778,1543460709.87806,1543460709.93336,152,54618,64,1,1543460704.63971,1543460704.63985,1543460704.64003,1543460704.64294,1543460708.35876,1543460709.83856,1543460709.83862
/home/pi/Music/mountedDirectory/4664192.wav,12.2514894113,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460709.97994,1543460717.07946,1543460717.1279,1543460717.12817,1543460717.18665,164,84072,64,2,1543460709.97995,1543460709.97997,1543460709.98014,1543460709.98323,1543460715.25422,1543460717.07938,1543460717.07944
/home/pi/Music/mountedDirectory/2237191.wav,12.6722228685,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460717.2385,1543460723.62341,1543460723.67407,1543460723.67434,1543460723.73091,146,59390,64,1,1543460717.23851,1543460717.23853,1543460717.2387,1543460717.2419,1543460722.22951,1543460723.62333,1543460723.6234
/home/pi/Music/mountedDirectory/3737643.wav,12.3361183246,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460723.78101,1543460731.34842,1543460731.38834,1543460731.3886,1543460731.44299,156,63264,64,1,1543460723.78102,1543460723.78104,1543460723.78122,1543460723.78431,1543460729.50514,1543460731.34834,1543460731.3484
/home/pi/Music/mountedDirectory/3731937.wav,12.0324137965,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460731.49198,1543460736.62623,1543460736.62771,1543460736.62787,1543460736.67205,145,47252,64,1,1543460731.49199,1543460731.49201,1543460731.49219,1543460731.49531,1543460735.0724,1543460736.62617,1543460736.62622
/home/pi/Music/mountedDirectory/4015313.wav,13.0477250989,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460736.7159,1543460745.25738,1543460745.29208,1543460745.29234,1543460745.34451,174,95284,64,2,1543460736.71591,1543460736.71593,1543460736.7161,1543460736.71897,1543460743.24901,1543460745.2573,1543460745.25736
/home/pi/Music/mountedDirectory/5848868.wav,12.3269206186,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460745.40787,1543460752.90071,1543460752.94671,1543460752.94698,1543460752.99852,160,73184,64,2,1543460745.40789,1543460745.4079,1543460745.40808,1543460745.41128,1543460751.20227,1543460752.90063,1543460752.90069
/home/pi/Music/mountedDirectory/3023349.wav,12.5881274387,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460753.04849,1543460762.75185,1543460762.80516,1543460762.80542,1543460762.85694,184,120252,64,3,1543460753.0485,1543460753.04852,1543460753.04869,1543460753.05184,1543460759.88643,1543460762.75177,1543460762.75183
/home/pi/Music/mountedDirectory/1025045.wav,13.2475952665,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460762.91861,1543460768.86421,1543460768.8833,1543460768.88356,1543460768.93874,154,69020,64,2,1543460762.91862,1543460762.91864,1543460762.91886,1543460762.922,1543460767.53854,1543460768.86413,1543460768.86419
/home/pi/Music/mountedDirectory/244845.wav,11.9361253596,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460768.99634,1543460775.1827,1543460775.19312,1543460775.19338,1543460775.24428,149,61028,63,1,1543460768.99635,1543460768.99637,1543460768.99654,1543460768.99961,1543460773.62422,1543460775.18262,1543460775.18268
/home/pi/Music/mountedDirectory/2639754.wav,13.1681353359,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460775.29095,1543460783.90869,1543460783.92617,1543460783.92643,1543460783.97943,185,122808,64,3,1543460775.29096,1543460775.29098,1543460775.29115,1543460775.29404,1543460781.51227,1543460783.90861,1543460783.90867
/home/pi/Music/mountedDirectory/5610761.wav,12.6641031842,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460784.04471,1543460790.30324,1543460790.32709,1543460790.32735,1543460790.37734,155,57178,64,1,1543460784.04472,1543460784.04474,1543460784.04492,1543460784.04798,1543460788.12703,1543460790.30316,1543460790.30322
/home/pi/Music/mountedDirectory/2247963.wav,12.5283540168,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460790.43144,1543460794.45522,1543460794.47291,1543460794.47317,1543460794.52527,142,40208,64,1,1543460790.43145,1543460790.43147,1543460790.43164,1543460790.4347,1543460793.45865,1543460794.45514,1543460794.4552
/home/pi/Music/mountedDirectory/266654.wav,12.8087448637,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460794.57031,1543460800.85121,1543460800.85586,1543460800.8561,1543460800.90849,166,86662,63,2,1543460794.57032,1543460794.57034,1543460794.57051,1543460794.57353,1543460799.3012,1543460800.85113,1543460800.85119
/home/pi/Music/mountedDirectory/4013770.wav,11.9702857318,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460800.96696,1543460808.08428,1543460808.10405,1543460808.10431,1543460808.1541,151,61660,64,1,1543460800.96697,1543460800.96699,1543460800.96717,1543460800.97018,1543460806.01683,1543460808.0842,1543460808.08426
/home/pi/Music/mountedDirectory/5137323.wav,12.4895322571,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460808.20079,1543460815.15693,1543460815.16816,1543460815.16841,1543460815.21878,158,66466,64,2,1543460808.2008,1543460808.20082,1543460808.20101,1543460808.20394,1543460813.98258,1543460815.15684,1543460815.15691
/home/pi/Music/mountedDirectory/4980102.wav,11.6720291932,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460815.27191,1543460821.3502,1543460821.35886,1543460821.35911,1543460821.41152,153,55260,64,1,1543460815.27192,1543460815.27194,1543460815.27211,1543460815.27503,1543460820.22819,1543460821.35012,1543460821.35018
/home/pi/Music/mountedDirectory/3736245.wav,12.1519161691,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460821.456,1543460827.85408,1543460827.87689,1543460827.87715,1543460827.92776,152,61660,64,1,1543460821.45601,1543460821.45603,1543460821.4562,1543460821.45909,1543460826.86438,1543460827.85403,1543460827.85407
/home/pi/Music/mountedDirectory/5298801.wav,12.9842947024,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460827.97693,1543460834.52529,1543460834.54328,1543460834.54354,1543460834.59902,177,102642,64,3,1543460827.97694,1543460827.97696,1543460827.97713,1543460827.98038,1543460832.84612,1543460834.5252,1543460834.52527
/home/pi/Music/mountedDirectory/2016651.wav,12.5702601165,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460834.65953,1543460843.23757,1543460843.30793,1543460843.3082,1543460843.36198,168,70628,64,2,1543460834.65954,1543460834.65956,1543460834.65983,1543460834.66281,1543460840.59668,1543460843.23748,1543460843.23755
/home/pi/Music/mountedDirectory/5243137.wav,13.1083038339,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543460843.41722,1543460849.70519,1543460849.72747,1543460849.72773,1543460849.77882,159,77982,64,2,1543460843.41723,1543460843.41725,1543460843.41743,1543460843.42078,1543460848.41732,1543460849.70511,1543460849.70517
