,filename,flight_time,iothub_time,end_to_end_time,messagesendutctime,iothubutctime,s3creationutctime,audiotranslation
3037,3734693.wav,20.015,778.0,798.015,2018-12-27 06:04:20.201985,2018-12-27 06:04:20.222000,2018-12-27 06:04:21.000000,i thought there was somebody in the room
3038,3734746.wav,27.216,131.0,158.216,2018-12-27 04:34:15.841784,2018-12-27 04:34:15.869000,2018-12-27 04:34:16.000000,what we need is a plan
3039,3734782.wav,20.747999999999998,138.0,158.748,2018-12-27 03:09:12.841252,2018-12-27 03:09:12.862000,2018-12-27 03:09:13.000000,i wasn't alone that
3040,3734800.wav,23.183,348.0,371.183,2018-12-27 06:13:53.628817,2018-12-27 06:13:53.652000,2018-12-27 06:13:54.000000,tom was waiting to see what would happen
3041,3734808.wav,23.236,663.0,686.236,2018-12-26 23:19:40.313764,2018-12-26 23:19:40.337000,2018-12-26 23:19:41.000000,anything might happen
3042,3734820.wav,23.470000000000002,852.0,875.47,2018-12-26 23:02:04.124530,2018-12-26 23:02:04.148000,2018-12-26 23:02:05.000000,we've already eaten
3043,3734837.wav,27.739,153.0,180.739,2018-12-27 01:47:41.819261,2018-12-27 01:47:41.847000,2018-12-27 01:47:42.000000,tom never expected that mary would fall in love with john
3044,3734842.wav,23.959,654.0,677.959,2018-12-27 01:10:59.322041,2018-12-27 01:10:59.346000,2018-12-27 01:11:00.000000,tom told mary that she should be nicer to john
3045,3734848.wav,19.525000000000002,1076.0,1095.525,2018-12-27 03:15:58.904475,2018-12-27 03:15:58.924000,2018-12-27 03:16:00.000000,khan never told mary about john
3046,3735001.wav,24.154,344.0,368.154,2018-12-27 01:40:18.631846,2018-12-27 01:40:18.656000,2018-12-27 01:40:19.000000,i maybe able to come to your office monday afternoon
3047,3735114.wav,35.839000000000006,292.0,327.839,2018-12-27 06:51:25.672161,2018-12-27 06:51:25.708000,2018-12-27 06:51:26.000000,that's why i left boston
3048,3735246.wav,21.448999999999998,814.0,835.449,2018-12-27 07:04:21.164551,2018-12-27 07:04:21.186000,2018-12-27 07:04:22.000000,i've promised to go
3049,3735456.wav,27.593,569.0,596.5930000000001,2018-12-26 23:39:37.403407,2018-12-26 23:39:37.431000,2018-12-26 23:39:38.000000,tom has really changed a lot since last year
3050,3735511.wav,22.928,381.0,403.928,2018-12-26 22:37:55.596072,2018-12-26 22:37:55.619000,2018-12-26 22:37:56.000000,we think you're in danger
3051,3735568.wav,45.068,341.0,386.06800000000004,2018-12-27 04:52:09.613932,2018-12-27 04:52:09.659000,2018-12-27 04:52:10.000000,tom said flowers to his mother
3052,3735635.wav,23.59,130.0,153.59,2018-12-27 02:35:53.846410,2018-12-27 02:35:53.870000,2018-12-27 02:35:54.000000,i like you better
3053,3735725.wav,19.591,234.0,253.591,2018-12-27 01:27:00.746409,2018-12-27 01:27:00.766000,2018-12-27 01:27:01.000000,i wonder who she was
3054,3736016.wav,22.499000000000002,129.0,151.499,2018-12-26 23:39:04.848501,2018-12-26 23:39:04.871000,2018-12-26 23:39:05.000000,we need to get down to business
3055,3736050.wav,20.343,530.0,550.3430000000001,2018-12-26 23:33:51.449657,2018-12-26 23:33:51.470000,2018-12-26 23:33:52.000000,someone has been here before us
3056,3736055.wav,32.093999999999994,373.0,405.094,2018-12-26 23:13:17.594906,2018-12-26 23:13:17.627000,2018-12-26 23:13:18.000000,this is a special day for all of us
3057,3736123.wav,43.653999999999996,427.0,470.654,2018-12-27 00:34:02.529346,2018-12-27 00:34:02.573000,2018-12-27 00:34:03.000000,they're going to do it for us
3058,3736237.wav,22.432000000000002,549.0,571.432,2018-12-27 03:43:18.428568,2018-12-27 03:43:18.451000,2018-12-27 03:43:19.000000,i've always hated doing that
3059,3736245.wav,23.727999999999998,121.0,144.728,2018-12-27 03:37:40.855272,2018-12-27 03:37:40.879000,2018-12-27 03:37:41.000000,tom knew all about that
3060,3736375.wav,32.11,949.0,981.11,2018-12-26 22:07:27.018890,2018-12-26 22:07:27.051000,2018-12-26 22:07:28.000000,tom lives in an old building on park street
3061,3736451.wav,29.069000000000003,63.0,92.069,2018-12-27 05:08:11.907931,2018-12-27 05:08:11.937000,2018-12-27 05:08:12.000000,i heard you and tom had a big fight
3062,3736460.wav,20.906000000000002,630.0,650.906,2018-12-27 02:11:37.349094,2018-12-27 02:11:37.370000,2018-12-27 02:11:38.000000,tom never goes out at night
3063,3736519.wav,24.993000000000002,326.0,350.993,2018-12-27 01:45:13.649007,2018-12-27 01:45:13.674000,2018-12-27 01:45:14.000000,tom couldn't understand it
3064,3736577.wav,20.279,533.0,553.279,2018-12-27 03:50:46.446721,2018-12-27 03:50:46.467000,2018-12-27 03:50:47.000000,you couldn't help but
3065,3736637.wav,22.076999999999998,3275.0,3297.0769999999998,2018-12-27 03:00:42.702923,2018-12-27 03:00:42.725000,2018-12-27 03:00:46.000000,that wasn't my fault
3066,3736643.wav,27.079,553.0,580.0790000000001,2018-12-27 06:29:05.419921,2018-12-27 06:29:05.447000,2018-12-27 06:29:06.000000,all of all the languages i've studied french was the most difficult
3067,3736832.wav,24.323,1087.0,1111.323,2018-12-26 22:40:42.888677,2018-12-26 22:40:42.913000,2018-12-26 22:40:44.000000,calm was completely worn out
3068,3736838.wav,21.361,756.0,777.361,2018-12-26 23:11:00.222639,2018-12-26 23:11:00.244000,2018-12-26 23:11:01.000000,the candle suddenly went out
3069,3736870.wav,22.006,1037.0,1059.0059999999999,2018-12-27 03:36:44.940994,2018-12-27 03:36:44.963000,2018-12-27 03:36:46.000000,i hope i didn't bore you
3070,3736967.wav,22.846,681.0,703.846,2018-12-27 04:22:24.296154,2018-12-27 04:22:24.319000,2018-12-27 04:22:25.000000,i've got nothing against you
3071,3737025.wav,22.005,903.0,925.005,2018-12-27 05:44:20.074995,2018-12-27 05:44:20.097000,2018-12-27 05:44:21.000000,i wish i had my camera with me right now
3072,3737049.wav,21.148,913.0,934.148,2018-12-27 01:32:39.065852,2018-12-27 01:32:39.087000,2018-12-27 01:32:40.000000,tom is probably pretty rich by now
3073,3737083.wav,21.175,920.0,941.175,2018-12-27 04:10:30.058825,2018-12-27 04:10:30.080000,2018-12-27 04:10:31.000000,tom might be able to help us tomorrow
3074,3737206.wav,19.490000000000002,434.0,453.49,2018-12-27 02:35:14.546510,2018-12-27 02:35:14.566000,2018-12-27 02:35:15.000000,there's so much to say
3075,3737249.wav,23.904,543.0,566.904,2018-12-26 23:01:43.433096,2018-12-26 23:01:43.457000,2018-12-26 23:01:44.000000,i'm going to go get ready
3076,3737253.wav,33.133,533.0,566.133,2018-12-27 01:49:46.433867,2018-12-27 01:49:46.467000,2018-12-27 01:49:47.000000,cause french is quite good already
3077,3737264.wav,25.8,410.0,435.8,2018-12-27 04:31:42.564200,2018-12-27 04:31:42.590000,2018-12-27 04:31:43.000000,i'm not engaged to anybody
3078,3737425.wav,30.676,85.0,115.676,2018-12-27 06:32:49.884324,2018-12-27 06:32:49.915000,2018-12-27 06:32:50.000000,tom promise to watch larry
3079,3737466.wav,25.386,457.0,482.38599999999997,2018-12-27 01:21:18.517614,2018-12-27 01:21:18.543000,2018-12-27 01:21:19.000000,tom says he wants to buy a present for mary
3080,3737577.wav,22.046,785.0,807.046,2018-12-27 05:31:51.192954,2018-12-27 05:31:51.215000,2018-12-27 05:31:52.000000,the so this too salty
3081,3737643.wav,45.042,1126.0,1171.042,2018-12-26 22:08:03.828958,2018-12-26 22:08:03.874000,2018-12-26 22:08:05.000000,i've offended you haven't i
3082,3737694.wav,21.854,600.0,621.854,2018-12-27 02:33:02.378146,2018-12-27 02:33:02.400000,2018-12-27 02:33:03.000000,why are you tired
3083,3737707.wav,20.277,1108.0,1128.277,2018-12-27 01:00:20.871723,2018-12-27 01:00:20.892000,2018-12-27 01:00:22.000000,the ecology do what you wanted
3084,3737708.wav,19.061999999999998,836.0,855.062,2018-12-27 05:15:19.144938,2018-12-27 05:15:19.164000,2018-12-27 05:15:20.000000,how did you like the food to taste it
3085,3737892.wav,21.604000000000003,907.0,928.604,2018-12-26 22:03:36.071396,2018-12-26 22:03:36.093000,2018-12-26 22:03:37.000000,should we wait for time here
3086,3737900.wav,21.554,356.0,377.554,2018-12-27 00:47:58.622446,2018-12-27 00:47:58.644000,2018-12-27 00:47:59.000000,is it ok to do that here
3087,3737944.wav,21.737,426.0,447.737,2018-12-27 06:34:47.552263,2018-12-27 06:34:47.574000,2018-12-27 06:34:48.000000,does that really appropriate
3088,3738008.wav,23.252,319.0,342.252,2018-12-27 06:13:26.657748,2018-12-27 06:13:26.681000,2018-12-27 06:13:27.000000,are you sure you remember everything
3089,3738093.wav,22.145000000000003,310.0,332.14500000000004,2018-12-27 05:57:41.667855,2018-12-27 05:57:41.690000,2018-12-27 05:57:42.000000,so what do you think
3090,3738136.wav,32.34,244.0,276.34,2018-12-26 23:16:42.723660,2018-12-26 23:16:42.756000,2018-12-26 23:16:43.000000,who won the superbowl
3091,3738296.wav,23.224999999999998,990.0,1013.225,2018-12-26 23:56:59.986775,2018-12-26 23:57:00.010000,2018-12-26 23:57:01.000000,how fast can you run
3092,3738536.wav,18.587,284.0,302.587,2018-12-26 22:27:32.697413,2018-12-26 22:27:32.716000,2018-12-26 22:27:33.000000,why is tom so good at chess
3093,3738552.wav,25.552,607.0,632.552,2018-12-27 07:11:12.367448,2018-12-27 07:11:12.393000,2018-12-27 07:11:13.000000,why didn't they search us
3094,3738580.wav,175.794,514.0,689.794,2018-12-27 01:38:15.310206,2018-12-27 01:38:15.486000,2018-12-27 01:38:16.000000,have you heard the news
3095,3738646.wav,24.029,783.0,807.029,2018-12-27 02:06:18.192971,2018-12-27 02:06:18.217000,2018-12-27 02:06:19.000000,why would anybody be willing to do that
3096,3738753.wav,24.994,312.0,336.994,2018-12-27 04:08:46.663006,2018-12-27 04:08:46.688000,2018-12-27 04:08:47.000000,are you coming to my concerts
3097,3738788.wav,26.962,161.0,187.962,2018-12-26 23:42:54.812038,2018-12-26 23:42:54.839000,2018-12-26 23:42:55.000000,don't expect everyone to like you
3098,3738802.wav,22.788,700.0,722.788,2018-12-27 05:01:51.277212,2018-12-27 05:01:51.300000,2018-12-27 05:01:52.000000,you don't have much do you
3099,3738804.wav,25.54,278.0,303.53999999999996,2018-12-27 03:38:45.696460,2018-12-27 03:38:45.722000,2018-12-27 03:38:46.000000,wait did i ever lied to you
3100,3738819.wav,25.805999999999997,906.0,931.806,2018-12-27 03:12:57.068194,2018-12-27 03:12:57.094000,2018-12-27 03:12:58.000000,what have i talked to
3101,37468.wav,22.5,954.0,976.5,2018-12-27 02:13:17.023500,2018-12-27 02:13:17.046000,2018-12-27 02:13:18.000000,i didn't know for certain which trained to take
3102,3763323.wav,26.712,163.0,189.712,2018-12-27 02:19:46.810288,2018-12-27 02:19:46.837000,2018-12-27 02:19:47.000000,i was arrested
3103,3766133.wav,21.58,874.0,895.58,2018-12-27 02:42:26.104420,2018-12-27 02:42:26.126000,2018-12-27 02:42:27.000000,where is tom sleeping
3104,37903.wav,21.017,111.0,132.017,2018-12-27 06:00:43.867983,2018-12-27 06:00:43.889000,2018-12-27 06:00:44.000000,who is calling please
3105,37992.wav,27.811,4609.0,4636.811,2018-12-26 23:58:24.363189,2018-12-26 23:58:24.391000,2018-12-26 23:58:29.000000,take whichever you want
3106,38002.wav,27.741,983.0,1010.7409999999999,2018-12-26 23:56:48.989259,2018-12-26 23:56:49.017000,2018-12-26 23:56:50.000000,which is mine
3107,3801892.wav,25.275,411.0,436.27500000000003,2018-12-27 04:29:47.563725,2018-12-27 04:29:47.589000,2018-12-27 04:29:48.000000,tom works for a small company
3108,3818003.wav,22.272,303.0,325.272,2018-12-27 03:27:42.674728,2018-12-27 03:27:42.697000,2018-12-27 03:27:43.000000,you look a little young
3109,3818080.wav,21.215,717.0,738.2149999999999,2018-12-26 22:50:08.261785,2018-12-26 22:50:08.283000,2018-12-26 22:50:09.000000,who's been watching you
3110,3818110.wav,22.778,953.0,975.778,2018-12-27 05:58:59.024222,2018-12-27 05:58:59.047000,2018-12-27 05:59:00.000000,i'd be lonely without too
3111,3818131.wav,20.35,990.0,1010.3500000000001,2018-12-27 02:56:29.989650,2018-12-27 02:56:30.010000,2018-12-27 02:56:31.000000,tom will be there to meet you
3112,3818166.wav,22.365,1144.0,1166.365,2018-12-26 22:03:31.833635,2018-12-26 22:03:31.856000,2018-12-26 22:03:33.000000,tom will be back for you
3113,3818213.wav,21.788999999999998,984.0,1005.789,2018-12-27 05:09:32.994211,2018-12-27 05:09:33.016000,2018-12-27 05:09:34.000000,here's the money i borrowed from you
3114,3818288.wav,25.581,700.0,725.581,2018-12-27 06:50:08.274419,2018-12-27 06:50:08.300000,2018-12-27 06:50:09.000000,have you kiss tanya
3115,3818378.wav,24.451,489.0,513.451,2018-12-27 06:31:29.486549,2018-12-27 06:31:29.511000,2018-12-27 06:31:30.000000,i'll graduate this year
3116,3818454.wav,25.747,891.0,916.747,2018-12-26 23:29:41.083253,2018-12-26 23:29:41.109000,2018-12-26 23:29:42.000000,where do you want to work
3117,3818530.wav,22.46,171.0,193.45999999999998,2018-12-27 06:34:25.806540,2018-12-27 06:34:25.829000,2018-12-27 06:34:26.000000,do you think i might win
3118,3818540.wav,22.458,868.0,890.458,2018-12-27 03:22:49.109542,2018-12-27 03:22:49.132000,2018-12-27 03:22:50.000000,con is that he would win
3119,3818583.wav,27.552,808.0,835.5519999999999,2018-12-27 07:17:46.164448,2018-12-27 07:17:46.192000,2018-12-27 07:17:47.000000,tom isn't very well
3120,3818830.wav,22.146,379.0,401.146,2018-12-27 06:28:53.598854,2018-12-27 06:28:53.621000,2018-12-27 06:28:54.000000,what do you want to know about us
3121,3818847.wav,21.33,1055.0,1076.33,2018-12-27 05:18:52.923670,2018-12-27 05:18:52.945000,2018-12-27 05:18:54.000000,what do you want with us
3122,3818849.wav,23.354,728.0,751.3539999999999,2018-12-27 05:51:33.248646,2018-12-27 05:51:33.272000,2018-12-27 05:51:34.000000,would you like to go with us
3123,3818881.wav,19.916,934.0,953.9159999999999,2018-12-27 04:32:09.046084,2018-12-27 04:32:09.066000,2018-12-27 04:32:10.000000,please don't lie to us
3124,3818886.wav,20.236,188.0,208.23600000000002,2018-12-26 23:23:17.791764,2018-12-26 23:23:17.812000,2018-12-26 23:23:18.000000,tom rarely eats breakfast with us
3125,3818911.wav,23.642,696.0,719.642,2018-12-27 01:29:17.280358,2018-12-27 01:29:17.304000,2018-12-27 01:29:18.000000,i'll take it how long with us
3126,3819032.wav,19.373,961.0,980.373,2018-12-27 07:03:30.019627,2018-12-27 07:03:30.039000,2018-12-27 07:03:31.000000,tom was too tired to even just watch t v
3127,3819155.wav,36.089000000000006,429.0,465.089,2018-12-27 00:17:43.534911,2018-12-27 00:17:43.571000,2018-12-27 00:17:44.000000,i saw that too
3128,3819293.wav,22.672,245.0,267.672,2018-12-27 02:34:12.732328,2018-12-27 02:34:12.755000,2018-12-27 02:34:13.000000,what was that she said tom
3129,3819355.wav,23.997,533.0,556.997,2018-12-27 04:16:40.443003,2018-12-27 04:16:40.467000,2018-12-27 04:16:41.000000,this book belongs to tom
3130,3819535.wav,26.43,869.0,895.43,2018-12-27 05:20:37.104570,2018-12-27 05:20:37.131000,2018-12-27 05:20:38.000000,i knew you'd want to go home early today
3131,3819627.wav,24.119,504.0,528.119,2018-12-27 04:51:17.471881,2018-12-27 04:51:17.496000,2018-12-27 04:51:18.000000,i couldn't do that even if i wanted to
3132,3819694.wav,24.657999999999998,470.0,494.65799999999996,2018-12-26 23:16:23.505342,2018-12-26 23:16:23.530000,2018-12-26 23:16:24.000000,i didn't lose much time
3133,3819775.wav,23.262,664.0,687.2620000000001,2018-12-26 23:34:57.312738,2018-12-26 23:34:57.336000,2018-12-26 23:34:58.000000,does anyone here remember how to do this
3134,3819850.wav,24.198,887.0,911.198,2018-12-27 02:11:23.088802,2018-12-27 02:11:23.113000,2018-12-27 02:11:24.000000,you'll love this
3135,3819918.wav,21.265,556.0,577.265,2018-12-26 22:26:57.422735,2018-12-26 22:26:57.444000,2018-12-26 22:26:58.000000,tom told me some strange things
3136,3819944.wav,56.134,1169.0,1225.134,2018-12-27 00:25:42.774866,2018-12-27 00:25:42.831000,2018-12-27 00:25:44.000000,do you like these
3137,3819967.wav,22.249000000000002,226.0,248.249,2018-12-27 04:06:20.751751,2018-12-27 04:06:20.774000,2018-12-27 04:06:21.000000,pastel promised to be there
3138,3819970.wav,32.035000000000004,343.0,375.035,2018-12-27 01:37:09.624965,2018-12-27 01:37:09.657000,2018-12-27 01:37:10.000000,they're already there
3139,3819984.wav,24.176,688.0,712.176,2018-12-27 05:32:59.287824,2018-12-27 05:32:59.312000,2018-12-27 05:33:00.000000,i've decided to go there
3140,3820005.wav,22.681,299.0,321.681,2018-12-27 01:49:12.678319,2018-12-27 01:49:12.701000,2018-12-27 01:49:13.000000,of course i'll be there
3141,3820016.wav,25.160999999999998,313.0,338.161,2018-12-27 04:24:04.661839,2018-12-27 04:24:04.687000,2018-12-27 04:24:05.000000,we were all so young that
3142,3820024.wav,24.583000000000002,221.0,245.583,2018-12-27 00:06:14.754417,2018-12-27 00:06:14.779000,2018-12-27 00:06:15.000000,how do we stop them
3143,3820051.wav,21.835,859.0,880.835,2018-12-26 23:07:51.119165,2018-12-26 23:07:51.141000,2018-12-26 23:07:52.000000,everyone gathered around them
3144,3820108.wav,25.58,310.0,335.58,2018-12-27 02:20:45.664420,2018-12-27 02:20:45.690000,2018-12-27 02:20:46.000000,why are you reading that
3145,3820117.wav,25.751,964.0,989.7510000000001,2018-12-27 00:31:31.010249,2018-12-27 00:31:31.036000,2018-12-27 00:31:32.000000,why do you call me that
3146,3820336.wav,21.742,662.0,683.742,2018-12-27 05:16:57.316258,2018-12-27 05:16:57.338000,2018-12-27 05:16:58.000000,i couldn't resist the temptation
3147,3820615.wav,22.136,492.0,514.1360000000001,2018-12-27 03:46:29.485864,2018-12-27 03:46:29.508000,2018-12-27 03:46:30.000000,when the school start
3148,3820729.wav,21.073999999999998,1049.0,1070.074,2018-12-27 07:17:12.929926,2018-12-27 07:17:12.951000,2018-12-27 07:17:14.000000,say it's not so
3149,3820788.wav,22.266000000000002,434.0,456.266,2018-12-26 22:40:30.543734,2018-12-26 22:40:30.566000,2018-12-26 22:40:31.000000,cause said he had never tried water skiing
3150,3820915.wav,95.88000000000001,854.0,949.88,2018-12-27 00:53:04.050120,2018-12-27 00:53:04.146000,2018-12-27 00:53:05.000000,why did you tell tom our secret
3151,3820929.wav,22.023999999999997,686.0,708.024,2018-12-27 03:07:55.291976,2018-12-27 03:07:55.314000,2018-12-27 03:07:56.000000,what do you want to do after school
3152,3820954.wav,27.714,730.0,757.7139999999999,2018-12-27 00:24:40.242286,2018-12-27 00:24:40.270000,2018-12-27 00:24:41.000000,i got scammed
3153,3821016.wav,22.18,455.0,477.18,2018-12-26 22:09:06.522820,2018-12-26 22:09:06.545000,2018-12-26 22:09:07.000000,cause i took one of the sandwiches
3154,3821031.wav,22.713,334.0,356.713,2018-12-27 01:09:22.643287,2018-12-27 01:09:22.666000,2018-12-27 01:09:23.000000,you don't look the same
3155,3821045.wav,21.922,1099.0,1120.922,2018-12-27 00:33:22.879078,2018-12-27 00:33:22.901000,2018-12-27 00:33:24.000000,tom knows what she's said
3156,3821052.wav,22.115,194.0,216.115,2018-12-27 05:58:35.783885,2018-12-27 05:58:35.806000,2018-12-27 05:58:36.000000,i agree with what tom said
3157,3821087.wav,22.731,183.0,205.731,2018-12-27 06:16:44.794269,2018-12-27 06:16:44.817000,2018-12-27 06:16:45.000000,none of you are allowed in my room
3158,3821100.wav,23.817999999999998,234.0,257.818,2018-12-27 02:45:15.742182,2018-12-27 02:45:15.766000,2018-12-27 02:45:16.000000,this is our row
3159,3821216.wav,22.72,775.0,797.72,2018-12-26 23:25:43.202280,2018-12-26 23:25:43.225000,2018-12-26 23:25:44.000000,we aren't related
3160,3821238.wav,24.316999999999997,440.0,464.317,2018-12-27 02:58:10.535683,2018-12-27 02:58:10.560000,2018-12-27 02:58:11.000000,your oscar is reasonable
